timestamp,categorie,code_postal,premiere_visite,comment_avez_vous_entendu_parler_de_nous
2020/10/06 12:39:32 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G7A 4s2,Non,Famille et amis
2020/10/06 12:45:53 PM EST,Parents avec jeunes enfants,G2e 4e8,Non,Famille et amis
2020/10/06 1:43:03 PM EST,Parents avec jeunes enfants,G1g 1a6,Non,Famille et amis
2020/10/06 2:24:04 PM EST,Parents avec jeunes enfants,G3l 2j6,Oui,Famille et amis
2020/10/06 2:30:08 PM EST,Parents avec jeunes enfants,G1x2n1,Oui,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/07 9:55:54 AM EST,Parents avec jeunes enfants,G3l 2j6,Oui,Famille et amis
2020/10/07 9:57:01 AM EST,Grands-parents,G3k2s9,Non,Internet
2020/10/07 10:23:26 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3a 1w8,Non,Famille et amis
2020/10/07 10:50:25 AM EST,Parents avec jeunes enfants,J0c 1c0,Non,Famille et amis
2020/10/07 10:53:35 AM EST,Parents avec jeunes enfants,G1x2n1,Oui,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/07 10:54:05 AM EST,Parents avec jeunes enfants,G1l2w9,Oui,Radio
2020/10/07 10:55:23 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G0a3k0,Non,École 
2020/10/07 10:58:13 AM EST,Parents avec jeunes enfants,G6v9n3,Oui,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/07 12:48:19 PM EST,Parents avec jeunes enfants,G0s2g0,Non,Radio
2020/10/07 1:44:58 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1j 1b1,Non,Famille et amis
2020/10/07 2:17:15 PM EST,Parents avec jeunes enfants,G2e5h3,Non,Famille et amis
2020/10/07 2:28:13 PM EST,Parents avec jeunes enfants,G1h 1n4,Non,Famille et amis
2020/10/07 2:45:54 PM EST,Parents avec jeunes enfants,G1b 1v3,Non,Facebook 
2020/10/07 2:52:05 PM EST,Grands-parents,G3a 2a5,Non,Passait par hasard
2020/10/08 9:40:20 AM EST,Grands-parents,G3a 2a5,Non,Passait par hasard
2020/10/08 9:41:08 AM EST,Parents avec jeunes enfants,G0s1m0,Non,"Famille, amis, collègues (etc.)"
2020/10/08 9:59:17 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G5y 4s4,Non,"Famille, amis, collègues (etc.)"
2020/10/08 10:08:34 AM EST,Parents avec jeunes enfants,G1x2c6,Non,"Famille, amis, collègues (etc.)"
2020/10/08 10:10:51 AM EST,Parents avec jeunes enfants,G1c2b3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/08 10:17:39 AM EST,Parents avec jeunes enfants,G6v9n3,Oui,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/08 10:23:45 AM EST,Grands-parents,G2b4z8,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/08 10:55:39 AM EST,Grands-parents,G1g3x1,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/08 10:59:22 AM EST,Parents avec jeunes enfants,G3n0h3,Non,"Famille, amis, collègues (etc.)"
2020/10/08 11:04:28 AM EST,Parents avec jeunes enfants,G3a g1m2y5,Non,"Famille, amis, collègues (etc.)"
2020/10/08 11:33:00 AM EST,Parents avec jeunes enfants,G1x2k2,Non,"Famille, amis, collègues (etc.)"
2020/10/08 12:06:20 PM EST,Parents avec jeunes enfants,G1j2b4,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/08 12:31:00 PM EST,Personne seule,G2g1m3,Non,"Famille, amis, collègues (etc.)"
2020/10/08 12:31:29 PM EST,Parents avec jeunes enfants,G1l2w9,Oui,Radio
2020/10/08 12:47:25 PM EST,Parents avec jeunes enfants,G1j4s1,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/08 1:25:15 PM EST,Grands-parents,G1x4v1,Non,"Famille, amis, collègues (etc.)"
2020/10/08 1:34:10 PM EST,Grands-parents,G3n3b4,Non,"Famille, amis, collègues (etc.)"
2020/10/08 2:28:40 PM EST,Parents avec jeunes enfants,G1p4j8,Non,Radio
2020/10/08 2:43:58 PM EST,Grands-parents,G1v1z5,Non,TV
2020/10/09 9:55:33 AM EST,Parents avec jeunes enfants,G1l2w9,Oui,Radio
2020/10/09 1:53:18 PM EST,Grands-parents,G1v1z5,Non,TV
2020/10/10 9:28:41 AM EST,Parents avec jeunes enfants,G2G 1B8,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 9:32:30 AM EST,Grands-parents,G3n 1z7,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:34 AM EST,Grands-parents,G1v1z5,Non,TV
2020/10/10 9:34:36 AM EST,Parents avec jeunes enfants,G1p4j8,Non,Radio
2020/10/10 9:34:36 AM EST,Grands-parents,G3n3b4,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:37 AM EST,Grands-parents,G1x4v1,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:38 AM EST,Parents avec jeunes enfants,G1j4s1,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 9:34:42 AM EST,Parents avec jeunes enfants,G1x2k2,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:43 AM EST,Parents avec jeunes enfants,G3a g1m2y5,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:44 AM EST,Parents avec jeunes enfants,G3n0h3,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:45 AM EST,Grands-parents,G1g3x1,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 9:34:46 AM EST,Grands-parents,G2b4z8,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 9:34:47 AM EST,Parents avec jeunes enfants,G1c2b3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 9:34:48 AM EST,Parents avec jeunes enfants,G1x2c6,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:49 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G5y 4s4,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:50 AM EST,Parents avec jeunes enfants,G0s1m0,Non,"Famille, amis, collègues (etc.)"
2020/10/10 9:34:51 AM EST,Grands-parents,G3a 2a5,Non,Passait par hasard
2020/10/10 9:34:51 AM EST,Parents avec jeunes enfants,G1b 1v3,Non,Facebook 
2020/10/10 9:34:52 AM EST,Parents avec jeunes enfants,G1h 1n4,Non,
2020/10/10 9:34:53 AM EST,Parents avec jeunes enfants,G2e5h3,Non,
2020/10/10 9:34:53 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1j 1b1,Non,
2020/10/10 9:34:56 AM EST,Parents avec jeunes enfants,G0s2g0,Non,Radio
2020/10/10 9:34:57 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G0a3k0,Non,École 
2020/10/10 9:34:57 AM EST,Parents avec jeunes enfants,J0c 1c0,Non,
2020/10/10 9:34:58 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3a 1w8,Non,
2020/10/10 9:34:59 AM EST,Grands-parents,G3k2s9,Non,Internet
2020/10/10 9:34:59 AM EST,Parents avec jeunes enfants,G3l 2j6,Oui,
2020/10/10 9:35:01 AM EST,Parents avec jeunes enfants,G1g 1a6,Non,
2020/10/10 9:35:03 AM EST,Parents avec jeunes enfants,G2e 4e8,Non,
2020/10/10 9:35:04 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G7A 4s2,Non,
2020/10/10 9:55:09 AM EST,Parents avec jeunes enfants,G1l 2H4,Non,Ne se rappelle plus
2020/10/10 10:04:47 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G0m 1k9,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 10:20:33 AM EST,Grands-parents,G2e 5y3,Non,"Famille, amis, collègues (etc.)"
2020/10/10 10:34:29 AM EST,Grands-parents,G3K 2A5,Oui,"Famille, amis, collègues (etc.)"
2020/10/10 10:40:41 AM EST,Parents avec jeunes enfants,G3e 1k4,Non,"Famille, amis, collègues (etc.)"
2020/10/10 10:53:25 AM EST,Parents avec jeunes enfants,G1J 3L7,Non,
2020/10/10 12:07:18 PM EST,Parents avec jeunes enfants,G3k 1c6,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 12:24:09 PM EST,Grands-parents,G2g 1m2,Non,Radio
2020/10/10 12:26:49 PM EST,Grands-parents,G2g 0e5,Non,"Famille, amis, collègues (etc.)"
2020/10/10 12:38:46 PM EST,Parents,G1w 1l7,Non,TV
2020/10/10 12:58:42 PM EST,Parents avec jeunes enfants,G3g 1k5,Non,"Famille, amis, collègues (etc.)"
2020/10/10 1:00:29 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1c 0m2,Non,"Famille, amis, collègues (etc.)"
2020/10/10 1:10:04 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G0s 1z0,Non,"Famille, amis, collègues (etc.)"
2020/10/10 1:46:41 PM EST,Parents,G1t 2v3,Non,"Famille, amis, collègues (etc.)"
2020/10/10 1:53:51 PM EST,Parents avec jeunes enfants,G2b 3x1,Non,"Famille, amis, collègues (etc.)"
2020/10/10 2:13:14 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G2a 1h2,Non,"Famille, amis, collègues (etc.)"
2020/10/10 2:28:20 PM EST,Parents avec jeunes enfants,G3s 0g2,Non,"Famille, amis, collègues (etc.)"
2020/10/10 2:31:58 PM EST,Parents avec jeunes enfants,G2a 4h1,Non,"Famille, amis, collègues (etc.)"
2020/10/10 2:33:33 PM EST,Parents avec jeunes enfants,G6x 1c5,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 2:41:55 PM EST,oncle,G1r 2c9,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/10 2:50:45 PM EST,Parents avec jeunes enfants,G12h4,Non,"Famille, amis, collègues (etc.)"
2020/10/10 2:54:35 PM EST,Tante,G1r 2c9,Oui,Groupe zéro déchet 
2020/10/10 2:59:23 PM EST,Parents avec jeunes enfants,G3k 0h3,Non,Ne sait pas 
2020/10/13 9:53:03 AM EST,Parents avec jeunes enfants,G1l1c2,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/13 10:08:45 AM EST,Parents avec jeunes enfants,G1y1m7,Non,"Famille, amis, collègues (etc.)"
2020/10/13 10:13:07 AM EST,Grands-parents,G2e4x6,Non,"Famille, amis, collègues (etc.)"
2020/10/13 10:23:21 AM EST,Parents avec jeunes enfants,G1s3a4,Non,Cherche jouets usagés 
2020/10/13 10:50:59 AM EST,Grands-parents,G6w2a3,Oui,Google 
2020/10/13 10:55:20 AM EST,Parents avec jeunes enfants,G1k2w2,Non,Radio
2020/10/13 11:09:36 AM EST,Grands-parents,G3a2s5,Non,Journaux 
2020/10/13 1:08:56 PM EST,Parents avec jeunes enfants,G6x2l4,Non,"Famille, amis, collègues (etc.)"
2020/10/13 1:25:56 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1w2w1,Non,"Famille, amis, collègues (etc.)"
2020/10/13 1:55:33 PM EST,Parents avec jeunes enfants,G0a2r0,Non,"Famille, amis, collègues (etc.)"
2020/10/14 9:34:57 AM EST,Parents avec jeunes enfants,G0a2r0,Non,"Famille, amis, collègues (etc.)"
2020/10/14 9:36:05 AM EST,Parents avec jeunes enfants,G1g0j3,Non,Google 
2020/10/14 9:39:19 AM EST,Parents avec jeunes enfants,G1w1s1,Non,Google 
2020/10/14 10:02:12 AM EST,Parents avec jeunes enfants,G1y2b5,Non,"Famille, amis, collègues (etc.)"
2020/10/14 10:45:15 AM EST,Parents avec jeunes enfants,G1e0e2,Non,"Famille, amis, collègues (etc.)"
2020/10/14 11:08:37 AM EST,Parents avec jeunes enfants,G3l2n2,Oui,"Famille, amis, collègues (etc.)"
2020/10/14 1:05:41 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1g5j7,Non,"Famille, amis, collègues (etc.)"
2020/10/14 2:27:14 PM EST,Grands-parents,G1y3v1,Non,Journaux
2020/10/14 2:32:16 PM EST,Parents avec jeunes enfants,G3k0h3,Non,"Famille, amis, collègues (etc.)"
2020/10/15 9:20:39 AM EST,Parents avec jeunes enfants,G3k0h3,Non,"Famille, amis, collègues (etc.)"
2020/10/15 9:27:02 AM EST,Parents avec jeunes enfants,G1j3a2,Non,"Famille, amis, collègues (etc.)"
2020/10/15 10:07:54 AM EST,Parents avec jeunes enfants,G1x3b6,Non,"Famille, amis, collègues (etc.)"
2020/10/15 10:18:53 AM EST,Parents,G6z7y1,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/15 10:30:22 AM EST,Grands-parents,G1p1e8,Non,"Famille, amis, collègues (etc.)"
2020/10/15 10:42:28 AM EST,Parents avec jeunes enfants,G1n3j8,Non,"Famille, amis, collègues (etc.)"
2020/10/15 11:25:36 AM EST,Parents avec jeunes enfants,G2g2l1,Non,Google 
2020/10/15 2:33:03 PM EST,Parents avec jeunes enfants,G1j2r9,Non,"Famille, amis, collègues (etc.)"
2020/10/15 2:37:02 PM EST,Bénévoles ,G2e2e1,Non,"Famille, amis, collègues (etc.)"
2020/10/16 10:06:28 AM EST,Bénévoles ,G2e2e1,Non,"Famille, amis, collègues (etc.)"
2020/10/16 10:07:00 AM EST,Parents avec jeunes enfants,G1w2t3,Oui,"Famille, amis, collègues (etc.)"
2020/10/16 10:10:40 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3b2c2,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/16 10:13:13 AM EST,Grands-parents,G1x4v7,Non,"Famille, amis, collègues (etc.)"
2020/10/16 10:20:31 AM EST,Parents,G7a4b7,Non,"Famille, amis, collègues (etc.)"
2020/10/16 10:27:45 AM EST,Parents,G0x3k0,Non,"Famille, amis, collègues (etc.)"
2020/10/16 10:31:37 AM EST,Parents avec jeunes enfants,G1e5w3,Non,"Famille, amis, collègues (etc.)"
2020/10/16 10:35:39 AM EST,Parents avec jeunes enfants,G2b2v8,Non,"Famille, amis, collègues (etc.)"
2020/10/16 11:03:41 AM EST,Parents avec jeunes enfants,G2e 6l9,Non,Ne sait pas
2020/10/16 11:21:27 AM EST,Parents avec jeunes enfants,G1k8p6,Non,"Famille, amis, collègues (etc.)"
2020/10/16 12:45:05 PM EST,Grands-parents,G1j4z3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/16 12:51:49 PM EST,Parents avec jeunes enfants,G2e6k5,Non,"Famille, amis, collègues (etc.)"
2020/10/16 1:14:00 PM EST,Collection ,G5z2c4,Non,"Famille, amis, collègues (etc.)"
2020/10/16 1:30:47 PM EST,Parents,G2g0b3,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:50:52 AM EST,Parents,G2g0b3,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:51:42 AM EST,Employé ,G3A 1N7,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:51:43 AM EST,Employé,G2E 6G4,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:33 AM EST,Collection ,G5z2c4,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:33 AM EST,Parents avec jeunes enfants,G2e6k5,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:34 AM EST,Grands-parents,G1j4z3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/17 9:52:34 AM EST,Parents avec jeunes enfants,G1k8p6,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:35 AM EST,Parents avec jeunes enfants,G2b2v8,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:36 AM EST,Parents avec jeunes enfants,G1e5w3,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:37 AM EST,Parents,G0x3k0,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:37 AM EST,Parents,G7a4b7,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:39 AM EST,Grands-parents,G1x4v7,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:40 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3b2c2,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/17 9:52:41 AM EST,Parents avec jeunes enfants,G1w2t3,Oui,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:41 AM EST,Bénévoles ,G2e2e1,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:43 AM EST,Parents avec jeunes enfants,G1j2r9,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:44 AM EST,Parents avec jeunes enfants,G2g2l1,Non,Google 
2020/10/17 9:52:46 AM EST,Parents avec jeunes enfants,G1n3j8,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:47 AM EST,Grands-parents,G1p1e8,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:48 AM EST,Parents,G6z7y1,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/17 9:52:48 AM EST,Parents avec jeunes enfants,G1x3b6,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:49 AM EST,Parents avec jeunes enfants,G1j3a2,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:50 AM EST,Parents avec jeunes enfants,G3k0h3,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:50 AM EST,Grands-parents,G1y3v1,Non,Journaux
2020/10/17 9:52:55 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1g5j7,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:55 AM EST,Parents avec jeunes enfants,G3l2n2,Oui,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:56 AM EST,Parents avec jeunes enfants,G1e0e2,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:57 AM EST,Parents avec jeunes enfants,G1y2b5,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:57 AM EST,Parents avec jeunes enfants,G1w1s1,Non,Google 
2020/10/17 9:52:58 AM EST,Parents avec jeunes enfants,G1g0j3,Non,Google 
2020/10/17 9:52:59 AM EST,Parents avec jeunes enfants,G0a2r0,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:52:59 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1w2w1,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:53:00 AM EST,Parents avec jeunes enfants,G6x2l4,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:53:00 AM EST,Grands-parents,G3a2s5,Non,Journaux 
2020/10/17 9:53:01 AM EST,Parents avec jeunes enfants,G1k2w2,Non,Radio
2020/10/17 9:53:02 AM EST,Grands-parents,G6w2a3,Oui,Google 
2020/10/17 9:53:03 AM EST,Parents avec jeunes enfants,G1s3a4,Non,Cherche jouets usagés 
2020/10/17 9:53:03 AM EST,Grands-parents,G2e4x6,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:53:04 AM EST,Parents avec jeunes enfants,G1y1m7,Non,"Famille, amis, collègues (etc.)"
2020/10/17 9:53:05 AM EST,Parents avec jeunes enfants,G1l1c2,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/20 9:43:17 AM EST,Grands-parents,G7a2a8,Non,"Famille, amis, collègues (etc.)"
2020/10/20 10:16:37 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3c5c2,Non,"Famille, amis, collègues (etc.)"
2020/10/20 10:40:20 AM EST,Grands-parents,G6v8l3,Non,"Famille, amis, collègues (etc.)"
2020/10/20 11:01:52 AM EST,Parents avec jeunes enfants,G2g2b4,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/20 1:32:29 PM EST,Grands-parents,G1w4x9,Oui,"Famille, amis, collègues (etc.)"
2020/10/21 9:34:24 AM EST,Grands-parents,G1w4x9,Oui,"Famille, amis, collègues (etc.)"
2020/10/21 9:35:15 AM EST,Grands-parents,G1y3l7,Non,Journaux 
2020/10/21 9:40:01 AM EST,Parents avec jeunes enfants,G0a2r0,Oui,"Famille, amis, collègues (etc.)"
2020/10/21 9:55:25 AM EST,Parents avec jeunes enfants,G0a2r0,Oui,"Famille, amis, collègues (etc.)"
2020/10/21 9:56:29 AM EST,Parents avec jeunes enfants,G3k0s9,Non,"Famille, amis, collègues (etc.)"
2020/10/21 11:11:57 AM EST,Parents avec jeunes enfants,G1y1g9,Non,Radio
2020/10/21 11:17:35 AM EST,Grands-parents,G3l4l2,Non,"Famille, amis, collègues (etc.)"
2020/10/21 11:20:17 AM EST,Parents,G2g1l2,Non,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/21 11:21:38 AM EST,Parents avec jeunes enfants,G3a1e9,Non,"Famille, amis, collègues (etc.)"
2020/10/21 11:36:57 AM EST,Parents avec jeunes enfants,G3a2b3,Non,"Famille, amis, collègues (etc.)"
2020/10/21 11:54:17 AM EST,Parents avec jeunes enfants,G6j1e8,Non,"Famille, amis, collègues (etc.)"
2020/10/21 1:07:38 PM EST,Parents avec jeunes enfants,G7a3l6,Non,Journaux 
2020/10/21 1:20:41 PM EST,Parents avec jeunes enfants,G1y3p4,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/21 1:26:36 PM EST,Collectionneur ,G1e4l5,Non,Google 
2020/10/22 9:35:04 AM EST,Collectionneur ,G1e4l5,Non,Google 
2020/10/22 9:35:35 AM EST,Parents avec jeunes enfants,G1p0b4,Non,"Famille, amis, collègues (etc.)"
2020/10/22 10:14:00 AM EST,Parents avec jeunes enfants,G2e6k3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/22 10:14:48 AM EST,Parents avec jeunes enfants,G0s2w0,Non,"Famille, amis, collègues (etc.)"
2020/10/22 10:22:27 AM EST,Grands-parents,G3g2z1,Non,"Famille, amis, collègues (etc.)"
2020/10/22 10:41:03 AM EST,Parents avec jeunes enfants,G1g0h4,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/22 10:50:25 AM EST,Parents avec jeunes enfants,G6v1b8,Non,"Famille, amis, collègues (etc.)"
2020/10/22 11:20:56 AM EST,Parents avec jeunes enfants,G3n0x9,Non,Radio
2020/10/22 11:52:04 AM EST,Parents avec jeunes enfants,G1x3t5,Non,En passant
2020/10/22 12:45:47 PM EST,Parents avec jeunes enfants,G1c4y8,Non,"Réseaux sociaux (Facebook, Instagram...)"
